id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P110-018	110	18	必須	衛生	有害物質の経皮曝露を防ぐために化学防護手袋を使用することは、労働衛生の ₅ 管理のうち、どれに該当するか。1つ選べ。	"[""総括管理"",""健康管理"",""作業管理"",""労働衛生教育"",""作業環境管理""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-020	110	20	必須	衛生	コウジカビ Aspergillus flavus が産生する主要な肝発がん物質はどれか。1つ選べ。	"[""シトリニン"",""パツリン"",""アフラトキシン B 1"",""フモニシン B 1"",""デオキシニバレノール""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-021	110	21	必須	衛生	主に非意図的に生成することから化審法 で規制されていないのはどれか。 （注） 1つ選べ。 （注）化審法：化学物質の審査及び製造等の規制に関する法律	"[""ポリ塩化ジベンゾ︲p︲ジオキシン"",""ポリ塩化ビフェニル"",""ペルフルオロ（オクタン︲₁︲スルホン酸）"",""ヘキサブロモビフェニル"",""ビス（トリブチルスズ）= オキシド""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-022	110	22	必須	衛生	非電離放射線のうち、眼の水晶体タンパク質の変性によってガラス工白内障を 引き起こすのはどれか。1つ選べ。	"[""UVA"",""UVB"",""UVC"",""赤外線"",""可視光線""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-024	110	24	必須	衛生	湖沼で藍藻類や放線菌が産生するカビ臭の原因物質はどれか。1つ選べ。	"[""クロラミン"",""ジェオスミン"",""トリハロメタン"",""クロロフェノール"",""ミクロシスチン""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-025	110	25	必須	衛生	逆転層は大気汚染物質の滞留を引き起こす。盆地や谷間などの低地に冷たい空 気が流入して発生するのはどれか。1つ選べ。	"[""沈降性逆転層"",""地形性逆転層"",""放射性逆転層"",""移流性逆転層"",""前線性逆転層 必須問題 【薬理】""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-027	110	27	必須	薬理	フェニレフリンの昇圧作用の機序はどれか。1つ選べ。	"[""アドレナリン a1 受容体刺激"",""アドレナリン a2 受容体遮断"",""アドレナリン b1 受容体刺激"",""カテコール︲O ︲メチルトランスフェラーゼ阻害"",""ノルアドレナリン再取り込み阻害""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-028	110	28	必須	薬理	ピロカルピンが毛様体筋を収縮させる機序はどれか。1つ選べ。	"[""アドレナリン a1 受容体遮断"",""アドレナリン a2 受容体刺激"",""アドレナリン b2 受容体遮断"",""アセチルコリン M2 受容体遮断"",""アセチルコリン M3 受容体刺激""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-029	110	29	必須	薬理	ロクロニウムの筋弛緩作用に関わる作用点はどれか。1つ選べ。	"[""アセチルコリン NM 受容体"",""電位依存性 Na チャネル +"",""リアノジン受容体"",""コリンアセチルトランスフェラーゼ"",""コリンエステラーゼ""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-030	110	30	必須	薬理	オレキシン受容体を選択的に遮断することで、睡眠を誘導するのはどれか。 1つ選べ。	"[""ヒドロキシジン"",""リルマザホン"",""レンボレキサント"",""ゾピクロン"",""ペントバルビタール""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-031	110	31	必須	薬理	タンドスピロンの抗不安作用に関わる作用点はどれか。1つ選べ。	"[""ドパミン D2 受容体"",""c︲アミノ酪酸 GABAA 受容体"",""ニコチン性アセチルコリン受容体"",""セロトニン ₅︲HT1A 受容体"",""ヒスタミン H1 受容体""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-032	110	32	必須	薬理	グルタミン酸 NMDA 受容体を遮断するアルツハイマー型認知症治療薬はどれ か。1つ選べ。	"[""リバスチグミン"",""ドネペジル"",""エダラボン"",""メマンチン"",""ガランタミン""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-033	110	33	必須	薬理	尋常性乾癬の治療に用いられるセクキヌマブの標的分子はどれか。1つ選べ。	"[""ホスホジエステラーゼⅣ（PDE Ⅳ）"",""チロシンキナーゼ ₂ （Tyk₂）"",""ビタミン D 受容体"",""IL︲₁₂ 及び IL︲₂₃"",""IL︲₁₇A""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-034	110	34	必須	薬理	細胞内サイクリック GMP（cGMP）濃度上昇作用及び K チャネル開口作用を + 併せ持つ狭心症治療薬はどれか。1つ選べ。	"[""ニコランジル"",""ベラパミル"",""ジルチアゼム"",""硝酸イソソルビド"",""アテノロール""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-035	110	35	必須	薬理	アンチトロンビン非依存的に血液凝固第 Xa 因子の活性を直接阻害する抗凝固 薬はどれか。1つ選べ。	"[""エノキサパリン"",""フォンダパリヌクス"",""ダビガトランエテキシラート"",""ワルファリン"",""エドキサバン""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-036	110	36	必須	薬理	タキキニン NK1 受容体を遮断して、抗悪性腫瘍薬による遅発性嘔吐を抑制する のはどれか。1つ選べ。	"[""オンダンセトロン"",""ドンペリドン"",""アプレピタント"",""ジメンヒドリナート"",""メトクロプラミド""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-037	110	37	必須	薬理	高尿酸血症治療薬トピロキソスタットが阻害するのはどれか。1つ選べ。	"[""シクロオキシゲナーゼ"",""キサンチンオキシダーゼ"",""尿酸オキシダーゼ"",""尿酸トランスポーター"",""有機アニオントランスポーター""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-038	110	38	必須	薬理	プロゲステロン受容体を刺激して、子宮内膜細胞の増殖を抑制するのはどれ か。1つ選べ。	"[""リュープロレリン"",""タモキシフェン"",""ジエノゲスト"",""エンザルタミド"",""デュタステリド""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-039	110	39	必須	薬理	ペプチドグリカン前駆体のペンタペプチド末端の D︲アラニル︲D︲アラニンと結 合して、細菌の細胞壁合成を阻害するのはどれか。1つ選べ。	"[""アミカシン"",""セファゾリン"",""バンコマイシン"",""メロペネム"",""ミカファンギン""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-040	110	40	必須	薬理	HER₂（ヒト上皮増殖因子受容体 ₂ 型）と結合することにより、乳がん細胞の増 殖を抑制するのはどれか。1つ選べ。	"[""エキセメスタン"",""トラスツズマブ"",""ベバシズマブ"",""ダウノルビシン"",""ブスルファン 必須問題 【薬剤】""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-042	110	42	必須	薬剤	経口投与された薬物が吸収される経路として、正しいのはどれか。1つ選べ。	"[""小腸 → リンパ管 → 大腸 → 全身循環系"",""小腸 → リンパ管 → 肝臓 → 全身循環系"",""小腸 → 門脈 → 大腸 → 全身循環系"",""小腸 → 門脈 → 肝臓 → 全身循環系"",""小腸 → 胆管 → 大腸 → 全身循環系"",""小腸 → 胆管 → 肝臓 → 全身循環系""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-043	110	43	必須	薬剤	炎症性疾患時に増加し、プロプラノロールが最も強く結合する血漿タンパク質 はどれか。1つ選べ。	"[""アルブミン"",""a︲グロブリン"",""フィブリノーゲン"",""C 反応性タンパク質"",""a1︲酸性糖タンパク質""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-044	110	44	必須	薬剤	薬物代謝における第Ⅱ相反応に関与するのはどれか。1つ選べ。	"[""シトクロム P₄₅₀"",""UDP︲グルクロン酸転移酵素"",""フラビン含有モノオキシゲナーゼ"",""アルコール脱水素酵素"",""モノアミン酸化酵素""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-046	110	46	必須	薬剤	体内動態が線形 ₁︲コンパートメントモデルに従う薬物を経口投与した場合、最 高血中濃度到達時間が短縮する要因はどれか。1つ選べ。	"[""投与量の減少"",""吸収率の上昇"",""分布容積の増大"",""吸収速度定数の上昇"",""消失速度定数の低下""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-047	110	47	必須	薬剤	体内動態が線形 ₁︲コンパートメントモデルに従い、消失半減期が ₂ 時間である 薬物を静脈内定速注入する。投与開始後、薬物の血中濃度が定常状態の血中濃度の ₇₅％に到達する時間（h）はどれか。1つ選べ。	"[""₁"",""₂"",""₃"",""₄"",""₅""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-048	110	48	必須	薬剤	ある薬物の肝固有クリアランス（CL int）が肝血流量（Q h）と比較して十分に小 さい場合、その薬物の肝クリアランスはどのように近似できるか。1つ選べ。 ただし、fu は血漿タンパク非結合形分率とする。	"[""Qh"",""CL int"",""fu・Q h"",""fu・CL int"",""CL int/fu""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-049	110	49	必須	薬剤	陽イオン性界面活性剤はどれか。1つ選べ。	"[""ステアリン酸ナトリウム"",""ポリソルベート ₈₀"",""ラウリル硫酸ナトリウム"",""レシチン"",""ベンゼトニウム塩化物""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-050	110	50	必須	薬剤	造粒に用いる機器のうち、混合、造粒、乾燥の工程を同一装置内で行うことが できるのはどれか。1つ選べ。	"[""流動層造粒機"",""転動造粒機"",""押出し造粒機"",""噴霧乾燥造粒機"",""破砕造粒機""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-052	110	52	必須	薬剤	透析用剤に適用される日本薬局方一般試験法はどれか。1つ選べ。	"[""アルコール数測定法"",""エンドトキシン試験法"",""重金属試験法"",""制酸力試験法"",""溶出試験法""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-054	110	54	必須	薬剤	薬物の直腸からの吸収改善を図るために用いられている吸収促進剤はどれか。 1つ選べ。	"[""アルギン酸ナトリウム"",""安息香酸ナトリウム"",""カプリン酸ナトリウム"",""チオグリコール酸"",""プロカイン塩酸塩""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-055	110	55	必須	薬剤	レクチンによる認識機構を介した能動的ターゲティングのための修飾基として 用いられるのはどれか。1つ選べ。	"[""糖鎖"",""ポリペプチド"",""長鎖不飽和脂肪酸"",""オリゴヌクレオチド"",""ポリエチレングリコール 必須問題 【病態・薬物治療】""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-056	110	56	必須	病態・薬物治療	心筋細胞の壊死を直接起こすことにより、心不全を誘発するのはどれか。1つ 選べ。	"[""アミオダロン"",""ドキソルビシン"",""エナラプリル"",""ビソプロロール"",""ピオグリタゾン""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-057	110	57	必須	病態・薬物治療	デキストラン硫酸固定化セルロースを用いた吸着器によるアフェレシス 施行 （注） 中の患者への投与禁忌薬はどれか。1つ選べ。 （注）アフェレシス：生体内のさまざまな血液関連因子を分離・除去して治療する 広範囲な医療技術の総称	"[""ニフェジピン"",""エナラプリルマレイン酸塩"",""イルベサルタン"",""エサキセレノン"",""ドキサゾシンメシル酸塩""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-058	110	58	必須	病態・薬物治療	心房と心室を直接連絡する副伝導路により、心室の早期興奮が生じるのはどれ か。1つ選べ。	"[""Adams-Stokes（アダムス・ストークス）症候群"",""Brugada（ブルガダ）症候群"",""QT 延長症候群"",""WPW（Wolff-Parkinson-White）症候群"",""洞不全症候群""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-059	110	59	必須	病態・薬物治療	急性心筋梗塞の初期治療に用いられるのはどれか。1つ選べ。	"[""アスピリン"",""イソプレナリン塩酸塩"",""ダビガトランエテキシラートメタンスルホン酸塩"",""プレドニゾロン"",""プロプラノロール塩酸塩""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-060	110	60	必須	病態・薬物治療	重症筋無力症で認められる症状はどれか。1つ選べ。	"[""突発性発熱"",""前向性健忘"",""聴覚障害"",""振戦"",""構音障害""]"	singleChoice	4	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-061	110	61	必須	病態・薬物治療	喀血を生じる疾患はどれか。1つ選べ。	"[""気管支拡張症"",""出血性腸炎"",""くも膜下出血"",""胃潰瘍"",""胃食道逆流症""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-062	110	62	必須	病態・薬物治療	痛風発作治療薬として最も適切なのはどれか。1つ選べ。	"[""アロプリノール"",""ダパグリフロジン"",""ナプロキセン"",""ラスブリカーゼ"",""クエン酸カリウム・クエン酸ナトリウム""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-063	110	63	必須	病態・薬物治療	慢性甲状腺炎の検査所見で陽性になるのはどれか。1つ選べ。	"[""抗ペルオキシダーゼ抗体"",""抗甲状腺刺激ホルモン（TSH）受容体抗体"",""抗グルタミン酸脱炭酸酵素（GAD）抗体"",""抗アセチルコリン受容体抗体"",""抗環状シトルリン化ペプチド（CCP）抗体""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-064	110	64	必須	病態・薬物治療	シクロスポリン点眼液が使用される眼疾患はどれか。1つ選べ。	"[""白内障"",""春季カタル"",""感染性角膜炎"",""加齢黄斑変性"",""緑内障""]"	singleChoice	1	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-065	110	65	必須	病態・薬物治療	空気感染が主な伝播経路となるウイルス感染症はどれか。1つ選べ。	"[""麻しん"",""風しん"",""HIV 感染症"",""流行性耳下腺炎（ムンプス）"",""インフルエンザ""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-066	110	66	必須	病態・薬物治療	播種性血管内凝固症候群（DIC）で認められる検査所見はどれか。1つ選べ。	"[""アンチトロンビンの減少"",""フィブリノゲン・フィブリン分解産物（FDP）の減少"",""血小板数の増加"",""プラスミノゲンの増加"",""プロトロンビン時間（PT）の短縮""]"	singleChoice	0	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P110-067	110	67	必須	病態・薬物治療	特発性肺線維症の治療に用いられるのはどれか。1つ選べ。	"[""アベマシクリブ"",""インターフェロン アルファ"",""ゲフィチニブ"",""ピルフェニドン"",""ブレオマイシン""]"	singleChoice	3	null	normal	false	parsed	"[""none""]"		https://www.mhlw.go.jp/content/001455149.pdf	https://www.mhlw.go.jp/content/001458551.pdf	2025-02-23	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
